SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.22543222,57,0,2.251766784,1131.0,12,0,1,0,0.0
0,0.422890547,38,0,0.17687638,3623.0,7,0,0,0,0.0
0,0.001674909,77,0,0.000714723,9793.0,13,0,0,0,0.0
0,0.0,74,0,0.058099001,4302.0,3,0,0,0,0.0
0,0.337588747,44,0,0.10260683300000001,8400.0,5,0,0,0,2.0
1,0.9999998999999999,51,0,0.5265225929999999,4580.0,3,4,2,2,0.0
0,0.089626086,72,0,0.022171068999999998,8253.0,7,0,0,0,0.0
0,0.010166328,48,0,0.022205773999999998,1350.0,4,0,0,0,0.0
0,0.09351223800000001,42,0,0.43718755,6200.0,23,0,2,0,3.0
0,0.8868967640000001,55,0,0.56273519,9300.0,14,0,3,0,1.0
0,0.046529185,49,0,0.346484078,9200.0,10,0,2,0,3.0
0,0.197333428,37,0,0.39587310200000003,11000.0,9,0,3,0,0.0
0,0.10359482,67,0,0.013197361000000001,5000.0,9,0,0,0,0.0
0,0.032362165,68,0,1.271891244,2500.0,7,0,2,0,0.0
0,0.00290481,79,0,0.065393461,10000.0,9,0,1,0,0.0
0,0.06659788,53,0,0.45053113899999997,4800.0,9,0,1,0,0.0
0,0.249643759,73,1,1.917861799,2300.0,11,0,2,0,0.0
0,0.494789762,54,0,0.620442708,1535.0,11,0,1,0,0.0
0,0.00242095,90,0,0.000597372,5021.0,9,0,0,0,0.0
0,0.020481301,49,0,0.148685502,9166.0,7,0,1,0,1.0
0,0.011087241000000001,79,0,0.170093458,4279.0,9,0,1,0,1.0
0,0.07627096400000001,78,0,0.090109304,3750.0,7,0,1,0,0.0
0,0.370132707,58,0,2551.0,,9,0,1,0,0.0
0,0.604898606,36,0,4284.0,,20,0,1,0,0.0
1,0.714607337,53,3,0.292598201,11226.0,12,0,1,2,4.0
0,0.31324725,30,0,0.114670177,6836.0,5,0,0,0,1.0
0,0.79114135,48,1,0.501687873,11552.0,6,0,4,0,0.0
0,0.7964647440000001,31,0,0.330279232,4583.0,11,0,0,0,0.0
0,0.7180650959999999,54,0,0.736313184,6666.0,10,0,2,0,2.0
0,0.701691526,41,0,0.455708858,5000.0,9,0,0,0,3.0
0,0.27571845100000003,22,0,0.236085627,1634.0,3,0,0,0,0.0
0,0.601231514,31,0,4990.0,,12,0,2,0,0.0
1,0.53122398,24,1,0.226988755,2400.0,4,4,0,1,0.0
0,0.017132191,29,0,0.001999429,3500.0,3,0,0,0,0.0
0,0.14431744,41,0,0.294911397,6150.0,10,0,2,0,2.0
0,0.0,30,0,0.020092089,7166.0,4,0,0,0,0.0
0,0.0419985,65,0,0.044558698,1166.0,1,0,0,0,0.0
0,0.316874857,65,0,299.0,,8,0,0,0,0.0
0,0.02661402,46,0,0.228485015,3636.0,12,0,0,0,0.0
0,0.07101128599999999,71,0,0.043990224,4500.0,11,0,0,0,0.0
0,1.00819918,58,2,1612.0,,5,0,1,0,1.0
0,1.01569843,39,1,0.241451085,3362.0,3,0,0,0,2.0
0,0.0,52,0,0.573976779,15416.0,4,0,1,0,2.0
0,0.22625692600000002,51,1,1.817260203,3846.0,12,0,5,0,4.0
0,0.7016625540000001,44,0,0.209747392,32500.0,11,0,2,0,2.0
0,0.0,70,0,0.344590091,4500.0,10,0,2,0,0.0
0,0.9842569940000001,44,0,0.224089636,4640.0,9,0,0,0,2.0
0,0.150673559,65,0,2087.0,,8,0,2,0,0.0
0,0.0,72,0,0.0,2700.0,2,0,0,0,1.0
0,0.251430461,30,0,0.35212660700000004,4043.0,19,0,0,0,0.0
0,0.0073435209999999996,91,0,6.0,,7,0,0,0,0.0
0,0.286942611,60,0,43.0,,2,0,0,0,0.0
0,0.02193473,54,0,0.366610671,12500.0,10,0,2,0,2.0
0,0.991796975,44,1,0.318334216,5666.0,6,0,1,0,0.0
0,0.6255276,57,0,0.810077229,13336.0,18,0,4,0,0.0
0,0.9999998999999999,57,0,2742.0,,5,0,1,0,0.0
0,0.0029985009999999998,76,0,0.175438596,5471.0,6,0,1,0,0.0
0,0.00924263,70,0,1325.0,,13,0,2,0,0.0
0,0.0,22,0,0.0,929.0,3,0,0,0,0.0
0,0.0,28,0,0.0,,1,0,0,0,0.0
0,0.281687368,54,0,0.55675546,8333.0,17,0,2,0,0.0
0,0.021386255,77,0,45.0,,6,0,0,0,0.0
0,0.0,62,0,0.253245495,5160.0,2,0,1,0,2.0
0,0.132913736,40,2,0.476495726,3275.0,7,0,1,1,1.0
0,0.00680345,57,0,2556.0,,6,0,1,0,3.0
0,0.12117290300000001,41,0,4281.0,,15,0,1,0,0.0
0,0.009356106999999999,59,0,12.0,,3,0,0,0,0.0
0,0.002281626,58,0,0.12277505300000001,14269.0,17,0,1,0,0.0
0,0.07014716,62,0,0.184992837,5583.0,6,0,2,0,0.0
0,0.067802874,69,1,0.2892261,6589.0,9,0,2,0,0.0
0,0.005953885999999999,51,0,0.234257826,8400.0,5,0,1,0,4.0
0,0.148885111,28,0,0.435080264,4235.0,3,0,2,0,0.0
0,0.009941621999999999,32,0,0.037044091,10500.0,4,0,0,0,0.0
0,0.01764066,46,0,0.5034993,5000.0,10,0,2,0,2.0
0,0.0,74,0,0.0,2100.0,2,0,0,0,0.0
0,0.378313629,57,0,0.525154248,4213.0,8,0,1,0,2.0
0,0.0714947,46,2,0.060748764000000004,4246.0,8,0,0,0,1.0
0,0.834056127,39,1,0.38476341399999997,8833.0,9,0,1,1,1.0
0,0.071116749,80,0,0.131073785,3333.0,4,0,1,0,0.0
0,0.477977938,32,0,0.12249354800000001,5036.0,6,1,0,0,0.0
0,0.007524628,68,0,2078.0,,11,0,1,0,1.0
0,0.003482758,95,0,3.0,,4,0,0,0,1.0
0,0.190971996,64,0,3107.0,,12,0,2,0,0.0
0,0.0,54,0,531.0,,3,0,1,0,
0,0.07619238099999999,70,0,0.0064686859999999995,3400.0,4,0,0,0,0.0
0,0.669084579,67,2,0.396348091,13800.0,13,0,2,0,1.0
1,1.0289383840000002,44,5,0.30718244699999997,17500.0,7,2,1,4,2.0
0,0.6205680379999999,39,0,0.34046134,10100.0,11,0,1,0,4.0
0,0.108589172,60,3,3192.0,,25,0,3,0,
1,0.008207738000000001,41,1,0.10253906300000001,3071.0,14,0,0,0,1.0
1,0.9999998999999999,50,0,18.0,,0,1,0,0,0.0
0,0.089573221,48,0,0.035396962000000004,6977.0,3,0,0,0,2.0
0,0.7259265559999999,37,0,0.248348509,5600.0,4,0,0,0,2.0
0,0.166484879,69,0,0.563822367,4300.0,12,0,2,0,1.0
0,0.9842040679999999,39,0,0.269473256,9833.0,12,0,0,0,0.0
0,0.036789605,52,2,0.46683330100000003,5200.0,17,0,2,0,0.0
0,0.112287728,66,0,5232.0,,25,1,2,0,0.0
0,0.002374852,87,0,0.00265252,376.0,1,0,0,0,0.0
0,0.035721674,45,0,0.354548484,3000.0,8,0,1,0,2.0
0,0.018332508,68,0,0.005549157,9550.0,6,0,0,0,0.0
0,0.023177447,55,0,0.052189562,5000.0,5,0,0,0,2.0
0,0.146517133,48,0,0.232514958,4846.0,12,0,2,1,2.0
0,0.302474838,41,1,0.11157768400000001,5000.0,9,0,0,0,2.0
0,0.028211266000000002,43,1,0.333507443,7657.0,10,0,3,0,4.0
0,0.010349074,62,0,108.0,,12,0,0,0,0.0
0,0.027290413,57,0,44.0,,5,0,0,0,0.0
0,0.048590173,50,0,0.40731219700000004,3500.0,14,0,2,0,2.0
0,0.262571318,43,0,0.326834146,8000.0,10,0,1,0,1.0
0,0.214741453,29,0,500.0,,3,0,0,0,
0,0.00809919,37,0,1141.0,,3,0,1,0,1.0
0,0.144638551,48,0,0.40200563,5683.0,5,0,1,0,1.0
0,0.09558866,53,0,0.35053066,6783.0,19,0,2,0,0.0
1,0.90992804,46,4,0.570095534,4500.0,16,1,1,0,0.0
0,0.0,62,0,1966.0,,8,0,1,0,0.0
0,0.13036156,31,0,0.314934389,4800.0,5,0,1,0,1.0
0,0.16426722900000001,52,1,0.34296570299999996,10000.0,45,0,1,0,1.0
0,0.000153372,79,0,0.517666393,2433.0,11,0,1,0,0.0
0,0.295906499,40,0,0.429761706,6000.0,5,0,1,0,0.0
0,0.12047302300000001,35,1,1375.5,1.0,6,0,1,0,2.0
0,0.28364247,34,0,0.152615795,3000.0,6,0,0,0,0.0
0,0.0,50,0,0.0,6250.0,4,0,0,0,0.0
0,0.003327537,69,0,0.003330558,1200.0,10,0,0,0,0.0
0,0.968900415,78,1,0.5778100310000001,6200.0,18,0,1,0,0.0
0,0.011103385,65,0,0.053407935,9829.0,12,0,1,0,0.0
0,0.752806592,46,0,1.581307401,1850.0,8,0,1,0,0.0
0,0.015705326999999998,62,0,0.123615819,4424.0,9,0,0,0,0.0
0,0.638606676,26,2,0.900166389,600.0,6,1,0,0,0.0
0,0.91790743,36,0,0.618069442,5500.0,7,0,3,0,1.0
0,0.12434446,83,0,1672.0,,14,0,1,0,0.0
0,0.001272669,88,0,0.0,4100.0,2,0,0,0,0.0
0,0.48138525200000004,42,0,3340.0,,9,0,2,0,0.0
0,0.214354734,83,0,1004.0,,13,0,1,0,0.0
0,0.5994079920000001,63,8,0.427367519,7000.0,13,6,2,3,0.0
0,0.493200495,27,0,0.119868277,4554.0,4,0,0,0,0.0
0,0.40722131899999997,59,0,0.39547192,3400.0,6,0,0,0,0.0
0,0.934342098,41,0,0.566058528,8166.0,8,0,3,0,3.0
0,0.009143144,47,0,0.17592770600000002,5200.0,8,0,1,0,3.0
0,0.255480067,25,0,0.356301321,2800.0,6,0,0,1,0.0
0,0.46980402600000004,55,0,2455.0,,7,0,1,0,0.0
0,0.9999998999999999,29,0,0.0,2800.0,1,0,0,0,0.0
0,0.949787508,50,0,0.355415097,8226.0,5,0,0,0,0.0
0,0.20899205699999998,65,0,0.922415517,5000.0,7,0,2,0,0.0
0,0.5639735929999999,39,0,0.5784887870000001,7000.0,18,0,1,0,2.0
0,0.200532177,69,0,0.643905552,4700.0,12,0,2,0,0.0
0,0.416026031,59,0,0.80244898,6124.0,18,0,4,0,0.0
0,0.047969702999999995,59,0,0.105916425,4833.0,10,0,1,0,0.0
0,0.0,68,0,0.39164355100000003,5767.0,4,0,1,0,0.0
0,0.018288482,35,0,0.167819348,12000.0,6,0,1,0,1.0
0,0.7553399709999999,54,0,0.314195139,5677.0,10,0,1,0,0.0
0,0.035099415,62,0,0.227626598,14000.0,8,0,2,0,0.0
0,0.36671302100000003,64,0,0.309285021,34000.0,22,0,2,0,0.0
0,0.08328442,68,0,0.897120576,3333.0,24,0,2,0,0.0
0,0.20012058,67,0,0.075723237,7500.0,9,0,0,0,0.0
1,0.9999998999999999,30,0,0.237504998,2500.0,1,1,1,0,2.0
0,0.074136087,43,1,0.31758415100000004,11407.0,8,0,2,0,3.0
0,0.6826347309999999,36,1,0.0071377590000000005,1400.0,1,0,0,0,1.0
0,0.9999998999999999,60,0,1664.0,,3,0,1,0,0.0
0,0.034914071,39,0,0.441706838,5600.0,5,0,2,0,1.0
0,0.567779435,30,0,0.230002693,7425.0,9,0,1,0,0.0
0,0.150466803,45,0,3322.0,,9,0,3,0,0.0
0,0.527100985,39,0,0.253932863,8072.0,6,0,0,0,7.0
0,0.030571265,83,0,0.484312607,1752.0,4,0,2,0,0.0
0,0.003804992,53,0,0.236160349,7333.0,10,0,1,0,1.0
0,0.007902928,62,0,0.09360301,2125.0,10,0,0,0,0.0
0,0.9999998999999999,67,0,0.057942058,1000.0,0,0,0,0,0.0
0,0.09840773300000001,58,0,0.253139861,8200.0,4,0,1,0,0.0
0,0.116641399,67,0,0.292227703,7500.0,7,0,2,0,0.0
0,0.144650778,45,1,0.504148054,4700.0,12,0,1,0,2.0
0,0.486473771,51,2,0.328013209,5450.0,12,0,1,0,4.0
0,0.032546256,88,0,0.302578495,5700.0,16,0,1,0,0.0
0,0.00366038,78,0,152.0,,4,0,0,0,1.0
0,0.01051579,88,0,686.0,,4,0,1,0,0.0
0,0.038982225,88,0,0.003239935,16666.0,7,0,0,0,0.0
0,0.112272162,60,0,0.5218157179999999,7379.0,9,0,3,0,0.0
0,0.17508157600000002,52,0,0.569150202,4200.0,9,0,1,0,1.0
0,0.311373309,62,0,0.34158730200000004,4724.0,4,0,1,0,1.0
0,0.057130075999999995,59,0,0.207258835,3140.0,3,0,0,0,0.0
0,0.88644209,31,1,0.08535178800000001,2600.0,7,0,0,0,0.0
0,0.061799047,39,0,0.268414621,9000.0,10,0,2,1,5.0
0,0.051660388,54,0,5729.0,,21,0,2,0,3.0
0,0.258812863,66,0,0.09313977400000001,7783.0,8,0,1,0,0.0
0,0.539109507,64,0,0.314268513,9965.0,13,0,1,0,3.0
0,0.011459771,81,0,0.21052631600000002,2906.0,7,0,1,0,0.0
0,0.224841171,49,0,0.199238158,12075.0,7,0,1,0,4.0
0,0.260412138,53,0,0.167383262,10000.0,6,0,1,0,3.0
0,0.390697205,44,0,0.148559731,6838.0,8,0,0,0,3.0
1,0.726848508,49,3,1900.0,,10,0,2,1,0.0
0,0.0029407440000000003,33,0,0.012854082,4200.0,2,0,0,0,0.0
0,0.019312938,81,0,0.32907489,4539.0,6,0,1,0,0.0
0,0.910952348,41,3,0.77316152,4500.0,15,0,2,0,2.0
0,0.021936277,61,0,0.005999314,5833.0,5,0,0,0,2.0
0,0.30152062,41,0,0.531315095,7200.0,4,0,1,0,2.0
0,0.007699615,71,0,4.0,,2,0,0,0,
0,0.048171257,37,0,0.357495881,1820.0,6,0,0,0,2.0
0,0.373125375,52,0,0.459513412,8014.0,5,0,2,0,1.0
0,0.30711285899999996,43,1,1.334665335,1000.0,8,0,1,0,0.0
0,0.06367624200000001,35,0,0.202508635,5500.0,12,0,2,0,1.0
0,0.336671964,31,0,0.341332103,6500.0,8,0,1,0,2.0
0,0.957251781,40,1,0.578067597,5443.0,12,0,1,0,2.0
0,0.094523828,55,0,1976.0,,9,0,1,0,0.0
0,0.9999998999999999,33,0,0.113636364,3211.0,6,0,0,0,0.0
0,0.447921035,40,0,0.178458423,7900.0,7,0,0,0,1.0
0,0.0,63,0,0.144233273,3840.0,5,0,1,0,0.0
0,0.00735472,51,0,0.222398682,17000.0,9,0,2,0,1.0
0,0.639122681,69,0,0.580963046,4464.0,6,0,1,0,0.0
0,0.831026048,43,0,0.126973311,8804.0,13,0,0,0,0.0
0,0.311726126,38,0,0.52478903,3791.0,5,0,1,0,3.0
0,0.159092045,51,0,0.27927627899999996,9008.0,8,0,1,0,1.0
0,0.924151697,37,1,0.129085643,4833.0,11,0,0,0,1.0
0,0.452472976,54,0,0.503942769,12300.0,16,0,1,0,2.0
0,0.620436175,51,0,0.28279756699999997,6905.0,8,0,0,0,2.0
0,0.753346515,52,0,0.265455757,6000.0,6,0,0,0,1.0
0,0.071059369,40,0,0.85994832,3869.0,13,0,3,0,2.0
0,0.876012399,26,0,0.431979368,1550.0,4,0,0,0,0.0
0,0.530433257,30,1,0.072237679,10063.0,4,1,0,0,0.0
0,0.645365332,39,0,400.0,1.0,9,0,0,1,0.0
0,0.203108483,58,0,0.705359702,3488.0,4,0,1,0,0.0
1,0.9999998999999999,64,1,956.0,,4,1,1,0,0.0
0,0.09599474,52,0,0.007026078000000001,7400.0,4,0,0,0,1.0
0,0.26042375,58,0,0.5254598770000001,3750.0,12,0,1,0,4.0
0,0.003080039,38,0,0.57594381,6833.0,9,0,1,0,2.0
0,0.25878618800000003,48,0,0.639371578,4200.0,19,0,2,0,2.0
0,0.091053244,61,0,0.441093151,6000.0,17,0,1,0,0.0
0,0.0,61,0,0.23291752,5370.0,12,0,1,0,0.0
0,0.533001801,53,0,0.295407407,6749.0,15,0,1,0,0.0
0,0.253413862,39,0,0.575738916,6495.0,11,0,3,0,3.0
0,0.045784265,42,0,0.199163712,11000.0,6,0,1,0,2.0
0,0.5603626420000001,37,1,0.393635059,7666.0,11,0,2,0,2.0
0,1.0073240909999999,50,2,0.651493996,3580.0,14,0,2,0,0.0
0,0.035924595,45,0,0.112088791,10000.0,4,0,0,0,3.0
1,0.9999998999999999,79,0,190.0,,0,0,0,0,0.0
0,0.0,68,0,0.00333857,5091.0,4,0,0,0,0.0
0,0.060828728,44,0,0.293501745,6016.0,8,0,1,0,2.0
0,0.037096664,67,0,49.0,,8,0,0,0,0.0
0,0.12409144400000001,58,1,0.386113328,6264.0,23,0,2,0,0.0
1,0.9999998999999999,53,2,0.001818549,4948.0,1,3,0,0,0.0
0,0.548050574,57,1,1.838942308,1663.0,11,0,2,0,0.0
0,0.034043107999999996,63,0,0.075630252,9519.0,9,0,0,0,0.0
1,0.982007197,33,1,0.24221651,3500.0,5,1,0,0,0.0
0,9.36e-05,70,0,0.150662637,4300.0,9,0,0,0,0.0
1,1.030138552,59,1,0.205264912,3000.0,5,0,0,0,0.0
0,0.0,76,0,0.099640934,2227.0,3,0,0,0,0.0
0,0.247227728,58,1,0.34343282799999997,20000.0,18,0,3,0,2.0
0,0.949117007,35,1,1.6816636669999998,5000.0,6,0,2,0,0.0
0,0.046861506,36,0,0.196903857,7363.0,11,0,2,0,1.0
0,0.106258868,78,0,1488.0,,7,0,1,0,1.0
0,0.952609478,54,0,4181.0,,5,0,1,0,0.0
0,0.12008542900000001,35,0,36.0,,3,0,0,0,0.0
0,0.35450582,52,0,6215.0,,8,0,1,0,0.0
0,0.954946477,22,0,0.20763289399999998,2200.0,6,0,0,0,0.0
0,0.926147705,26,0,34.0,0.0,2,0,0,0,0.0
0,1.01054101,56,0,0.838623276,7466.0,14,0,5,1,1.0
0,0.246194517,51,0,0.361620729,11500.0,14,0,2,0,0.0
0,0.137694496,62,0,0.600399886,3500.0,16,0,1,0,0.0
0,0.208462712,64,0,0.042127810999999994,2800.0,2,0,0,0,0.0
0,0.41124318299999996,37,0,0.16132697099999999,4400.0,7,0,0,0,3.0
0,0.9999998999999999,38,98,12.0,,0,98,0,98,0.0
0,0.156725555,29,0,0.22856098,5468.0,8,0,1,0,0.0
0,0.374548545,42,1,0.013682332,35300.0,7,0,0,0,1.0
0,0.00149995,56,0,0.47385418,8050.0,16,0,3,0,2.0
0,0.107292371,44,0,0.103972858,9136.0,10,0,0,0,0.0
0,0.2277092,65,0,0.34862793,9000.0,12,0,1,0,1.0
0,0.446221511,27,0,0.040194884,820.0,2,0,0,0,0.0
0,0.024716822000000003,44,0,0.210775607,5066.0,12,0,1,0,0.0
0,0.046808707000000005,43,0,0.260433071,10159.0,10,0,2,0,2.0
0,0.070328645,87,0,47.0,,2,0,0,0,0.0
0,0.314367508,51,1,0.28897466,11917.0,13,0,2,0,2.0
0,0.00652623,54,0,0.331886417,5528.0,13,0,1,0,1.0
0,0.0,30,0,0.272606088,4500.0,2,0,1,0,0.0
0,0.12242769699999999,76,0,0.187914517,6784.0,11,0,1,0,0.0
0,0.892366898,41,0,2078.5,1.0,5,0,2,0,2.0
0,0.154845073,45,0,0.19147889399999998,10162.0,8,0,1,0,6.0
0,0.009717116999999999,45,0,250.0,,10,0,1,0,0.0
0,0.007608027,61,0,0.0034767490000000003,2300.0,4,0,0,0,0.0
0,0.18160912699999998,69,0,0.058929405,15000.0,10,0,0,0,0.0
0,0.014420243000000001,70,0,0.005865103000000001,5455.0,11,0,0,0,0.0
0,0.47843617899999996,61,0,0.119310531,3712.0,4,0,0,0,0.0
0,0.396862021,41,2,560.0,,7,1,0,0,0.0
0,0.0,73,0,0.0,,3,0,0,0,
0,0.191680832,68,0,0.6783304170000001,4000.0,8,0,2,0,0.0
0,0.002341191,78,0,0.40393627,3200.0,9,0,1,0,1.0
1,0.901063046,50,1,0.33376351,6198.0,4,0,0,0,0.0
0,0.137272717,48,0,0.126704236,5500.0,10,0,0,0,3.0
0,0.020996389,54,0,546.0,0.0,13,0,1,0,0.0
0,0.016298587,79,0,0.23059916,4522.0,8,0,1,0,0.0
0,0.09518392099999999,58,0,0.467513835,4878.0,17,0,0,0,0.0
0,0.346165176,61,0,0.08907591,12000.0,6,0,0,0,1.0
0,0.013312451000000001,74,0,0.29606525899999997,4167.0,15,0,2,0,0.0
0,0.502170405,39,0,0.39970422200000005,14875.0,17,0,2,0,2.0
0,1.015058427,59,0,0.083972009,3000.0,1,0,0,0,1.0
0,0.120983408,60,0,1.0582691640000002,8700.0,12,0,5,0,1.0
0,0.062475112,52,0,0.228786926,17500.0,5,0,3,0,0.0
0,0.097931379,48,0,0.063588191,3962.0,2,0,0,0,0.0
0,0.35928143700000004,22,0,0.00998004,500.0,1,0,0,0,0.0
0,0.121493925,51,0,0.033162258,2532.0,2,0,0,0,2.0
0,0.031602577,59,0,0.003333016,10500.0,6,0,0,0,0.0
0,0.10640932,64,0,0.242328875,3812.0,16,0,1,0,0.0
1,0.039865824,57,3,0.070738121,27000.0,15,0,0,0,0.0
0,0.0,36,0,0.454343479,4500.0,10,0,2,0,0.0
0,0.9999998999999999,39,0,0.0,4096.0,0,1,0,0,0.0
0,0.06556480099999999,57,0,2878.0,,9,0,2,0,3.0
0,0.0020689470000000002,55,0,0.38900391100000004,4346.0,15,0,1,0,1.0
0,0.84926352,50,1,0.42142857100000003,2939.0,7,0,1,0,4.0
1,1.401197605,39,1,0.103507481,4076.0,5,1,0,0,2.0
1,0.616766467,36,3,0.503580852,2652.0,9,1,0,1,1.0
0,0.44696428299999996,43,0,0.630791456,9690.0,23,0,3,0,2.0
0,0.503077575,55,0,2399.0,,6,0,1,0,1.0
0,0.023480612999999997,53,0,0.290165078,4300.0,9,0,2,0,2.0
0,0.206045112,41,0,0.33401988,11166.0,5,0,2,0,5.0
0,0.028870339,50,0,0.253612685,22766.0,16,0,2,0,0.0
0,0.059971659000000004,64,0,3345.0,,9,0,1,0,0.0
0,0.911398246,40,2,1058.0,,7,0,0,0,3.0
0,0.148188624,44,1,0.7218960959999999,6813.0,8,0,2,0,2.0
0,0.889022109,43,0,0.27275219300000003,3647.0,8,0,0,0,2.0
0,0.14718867900000002,50,0,0.19720657100000002,12600.0,7,0,1,0,3.0
0,0.9999998999999999,37,2,0.279507882,2600.0,4,0,0,0,0.0
0,0.9669536240000001,37,0,0.263360246,2600.0,6,0,0,0,3.0
0,0.041988002999999996,78,0,4.0,,3,0,0,0,0.0
0,0.500274986,55,0,2556.0,,4,0,2,0,2.0
0,0.003720065,36,0,0.302054414,1800.0,6,0,0,0,0.0
0,0.667316634,50,0,0.39386871,3000.0,4,0,0,0,0.0
0,0.630550175,34,2,0.341436766,3660.0,10,0,0,0,1.0
0,0.060494001,62,0,0.445043356,8533.0,19,0,2,0,0.0
0,0.0,39,0,0.498111531,4500.0,6,0,1,0,1.0
0,0.6953841940000001,45,2,0.41068622299999996,3817.0,6,0,1,1,1.0
0,0.037974051,61,0,2642.0,,6,0,2,0,0.0
0,0.004092517,65,0,18.0,,4,0,0,0,0.0
1,0.776770884,55,0,0.10770209800000001,44000.0,12,0,0,0,3.0
0,0.0,53,0,0.54050786,2480.0,6,0,1,0,1.0
0,0.9999998999999999,72,0,905.0,,5,0,1,0,0.0
1,0.349333062,43,0,0.38238615,5313.0,13,0,1,0,0.0
0,0.503874156,45,0,0.535344676,5700.0,8,0,2,0,0.0
0,0.442967181,66,0,0.5422340729999999,10500.0,21,0,3,0,0.0
0,0.049135806,74,0,0.325606664,8282.0,12,0,2,0,0.0
0,0.341836828,49,0,0.35089694,14214.0,10,0,1,0,4.0
0,0.063387323,72,0,0.0037484379999999998,2400.0,3,0,0,0,0.0
0,0.0,59,0,0.0,3400.0,2,0,0,0,0.0
1,0.9999998999999999,31,0,0.008011653,2745.0,0,3,0,0,3.0
0,0.287709586,56,0,1.0508936690000001,3300.0,14,0,3,0,0.0
0,0.068981038,54,0,905.0,,6,0,1,0,1.0
0,0.041578313,49,0,0.48371614700000004,2916.0,8,0,1,0,1.0
0,0.085427351,50,0,0.29158855100000003,8000.0,8,0,0,0,0.0
0,0.0,81,0,3.9940119760000004,500.0,6,0,1,0,0.0
0,0.054129805999999996,46,0,0.190649912,7400.0,9,0,0,0,2.0
0,0.727082461,65,0,0.235341551,8680.0,10,0,1,0,0.0
0,0.714090053,44,1,894.0,,12,1,0,0,0.0
0,0.106998199,56,0,0.33686983200000004,13666.0,16,0,2,0,0.0
0,0.9999998999999999,63,0,0.070182448,7508.0,2,0,0,0,0.0
1,0.759259259,53,1,0.09120587599999999,4900.0,15,1,0,2,0.0
0,0.012680311000000001,63,0,0.009130817,5694.0,4,0,0,0,0.0
0,0.01076151,55,0,0.27794056100000003,7166.0,9,0,1,0,0.0
0,0.020771451,52,1,0.145539906,5750.0,12,0,1,1,0.0
0,0.305714625,57,0,0.651835643,4112.0,14,0,2,0,0.0
0,0.076728218,85,0,1535.0,,5,0,1,0,0.0
0,0.223442478,39,0,0.23744127199999998,2766.0,6,0,0,0,4.0
0,0.0,46,0,189.0,,3,0,0,0,0.0
0,0.0,44,0,0.28379601,21000.0,6,0,1,0,3.0
0,0.16288371199999999,47,0,0.277897768,4166.0,5,0,1,0,3.0
0,1.004015441,60,1,0.451308261,18000.0,17,0,2,0,1.0
0,0.90371277,29,1,0.172413793,2000.0,7,1,0,0,0.0
0,0.5541646610000001,34,0,1.076563165,2350.0,8,0,2,0,0.0
0,0.082739708,49,0,1319.0,,4,0,1,0,0.0
0,0.012856783,32,0,940.0,,8,0,1,0,0.0
0,0.16866216899999997,68,0,0.203712518,2100.0,7,0,0,0,0.0
0,0.0,36,0,0.608261159,1500.0,9,0,0,0,1.0
0,0.0,53,0,2390.0,,5,0,1,0,0.0
0,0.556459139,32,0,1.0060152820000001,6150.0,5,0,2,0,0.0
0,0.747738777,34,0,0.599500416,1200.0,12,0,0,2,0.0
0,0.014596578999999998,48,0,0.106575697,8500.0,7,0,0,0,2.0
0,0.411849168,45,0,0.546545304,2416.0,11,0,0,0,2.0
0,0.86029771,58,0,2270.0,,5,0,1,0,0.0
0,3.32e-05,37,1,4100.0,,8,0,2,0,0.0
1,0.342729264,52,3,0.36649729600000003,6100.0,7,1,2,0,1.0
0,0.309507484,61,0,0.5579845370000001,3750.0,17,0,2,0,0.0
0,0.121190437,57,0,0.20988317399999998,7446.0,6,0,1,0,0.0
0,0.047950098,40,0,0.277446027,2176.0,6,0,0,0,2.0
0,0.20530962,47,1,0.19027841899999998,6500.0,6,0,0,0,2.0
1,0.99040192,44,3,1.2883506340000002,2600.0,8,1,1,0,0.0
0,0.073842986,76,0,0.020795841000000002,5000.0,4,0,0,0,0.0
0,0.127824294,59,0,0.323098307,7913.0,24,0,2,0,0.0
0,0.036950092999999996,35,0,2.237410072,1250.0,8,0,2,0,0.0
0,0.654162997,47,0,0.5617413139999999,7166.0,5,0,2,0,0.0
0,0.038480727,30,0,0.095396792,4800.0,12,0,0,0,0.0
0,0.522603853,54,0,0.47577592700000004,5283.0,17,0,0,0,0.0
0,0.139103113,62,0,773.0,,4,0,1,0,0.0
0,0.0,44,0,0.0009113,9875.0,4,0,0,0,0.0
0,0.173647645,72,1,0.165917041,2000.0,9,0,1,0,0.0
0,0.315068493,47,1,0.7108222940000001,4000.0,11,0,2,0,3.0
0,0.27228135,46,0,0.09547660000000001,19166.0,9,0,0,0,0.0
0,0.18218247399999998,53,0,0.466333369,9400.0,8,0,2,0,1.0
0,0.030374711000000002,49,0,0.17398168600000002,3166.0,9,0,0,0,1.0
0,0.686236505,45,0,0.763075463,10534.0,8,0,2,0,0.0
1,0.990007138,26,1,0.45922746799999997,1630.0,6,0,0,0,0.0
0,0.161541074,68,0,37.82370047,2750.0,8,0,4,0,0.0
